,Unnamed: 0,brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
1139,1139,163,Amstel Brouwerij B. V.,1186328640,3.5,2.5,2.5,somethingfishy,Light Lager,3.0,3.0,Amstel Light,3.5,436
1140,1140,163,Amstel Brouwerij B. V.,1186266108,3.0,2.5,3.0,bushbeer75,Light Lager,2.5,3.0,Amstel Light,3.5,436
1141,1141,163,Amstel Brouwerij B. V.,1186001011,3.0,2.5,2.5,Rainintheface,Light Lager,2.5,2.5,Amstel Light,3.5,436
1142,1142,163,Amstel Brouwerij B. V.,1185844651,2.0,2.0,2.5,dmamiano,Light Lager,1.5,2.0,Amstel Light,3.5,436
1143,1143,163,Amstel Brouwerij B. V.,1184607136,2.0,2.0,2.5,DoubleJ,Light Lager,2.5,2.0,Amstel Light,3.5,436
1144,1144,163,Amstel Brouwerij B. V.,1184468130,1.5,2.5,2.5,biegaman,Light Lager,1.5,2.0,Amstel Light,3.5,436
1145,1145,163,Amstel Brouwerij B. V.,1183597496,5.0,3.0,4.0,riemenschneider,Light Lager,2.0,4.0,Amstel Light,3.5,436
1146,1146,163,Amstel Brouwerij B. V.,1182988641,3.5,3.5,3.0,tempest,Light Lager,3.5,3.5,Amstel Light,3.5,436
1147,1147,163,Amstel Brouwerij B. V.,1182697582,1.5,1.5,2.0,pmcadamis,Light Lager,1.5,1.0,Amstel Light,3.5,436
1148,1148,163,Amstel Brouwerij B. V.,1182017701,2.5,2.5,2.0,BeerBelcher,Light Lager,2.0,2.0,Amstel Light,3.5,436
1149,1149,163,Amstel Brouwerij B. V.,1181954979,2.0,2.0,1.0,dacrza1,Light Lager,1.0,2.0,Amstel Light,3.5,436
1150,1150,163,Amstel Brouwerij B. V.,1181432960,3.5,1.5,2.0,Atron67,Light Lager,1.5,2.5,Amstel Light,3.5,436
1151,1151,163,Amstel Brouwerij B. V.,1180199416,3.0,3.0,2.5,Byeast,Light Lager,2.5,3.0,Amstel Light,3.5,436
1152,1152,163,Amstel Brouwerij B. V.,1179103429,3.0,2.5,3.0,KiltedCulinarian,Light Lager,2.5,3.0,Amstel Light,3.5,436
1153,1153,163,Amstel Brouwerij B. V.,1178163375,2.5,2.0,2.0,sleazo,Light Lager,1.5,1.5,Amstel Light,3.5,436
1154,1154,163,Amstel Brouwerij B. V.,1177789119,3.0,2.0,2.5,coalcracker,Light Lager,2.0,2.0,Amstel Light,3.5,436
1155,1155,163,Amstel Brouwerij B. V.,1175739970,2.5,2.0,2.0,TheManiacalOne,Light Lager,2.5,2.0,Amstel Light,3.5,436
1156,1156,163,Amstel Brouwerij B. V.,1175390442,2.5,1.5,2.5,Drew966,Light Lager,2.5,2.5,Amstel Light,3.5,436
1157,1157,163,Amstel Brouwerij B. V.,1172522924,2.5,3.0,2.0,stevete13,Light Lager,2.5,3.0,Amstel Light,3.5,436
1158,1158,163,Amstel Brouwerij B. V.,1172024927,2.5,2.0,3.0,Schwarzbart,Light Lager,4.0,2.5,Amstel Light,3.5,436
1159,1159,163,Amstel Brouwerij B. V.,1171805725,3.0,2.0,2.0,jaydanahy,Light Lager,3.0,3.0,Amstel Light,3.5,436
1160,1160,163,Amstel Brouwerij B. V.,1170187140,3.0,2.0,3.0,pumarocks,Light Lager,3.0,3.0,Amstel Light,3.5,436
1161,1161,163,Amstel Brouwerij B. V.,1169004035,3.0,3.0,3.0,dshockey,Light Lager,3.0,2.5,Amstel Light,3.5,436
1162,1162,163,Amstel Brouwerij B. V.,1166931500,1.5,1.5,2.5,MrHurmateeowish,Light Lager,3.0,1.0,Amstel Light,3.5,436
1163,1163,163,Amstel Brouwerij B. V.,1166689232,3.0,2.5,3.0,mmmbeer,Light Lager,2.0,2.0,Amstel Light,3.5,436
1164,1164,163,Amstel Brouwerij B. V.,1166676057,4.0,3.5,3.0,zuggy9,Light Lager,3.5,3.5,Amstel Light,3.5,436
1165,1165,163,Amstel Brouwerij B. V.,1166161870,2.5,2.0,3.5,joeldtaylor,Light Lager,3.5,2.5,Amstel Light,3.5,436
1166,1166,163,Amstel Brouwerij B. V.,1165782823,4.0,3.0,3.0,jmbranum,Light Lager,3.5,3.5,Amstel Light,3.5,436
1167,1167,163,Amstel Brouwerij B. V.,1163599437,3.5,3.5,3.5,BrianCavtanker,Light Lager,3.5,3.5,Amstel Light,3.5,436
1168,1168,163,Amstel Brouwerij B. V.,1163474520,1.0,1.0,2.0,alysmith4,Light Lager,3.0,1.0,Amstel Light,3.5,436
1169,1169,163,Amstel Brouwerij B. V.,1163195849,2.5,2.5,2.5,afinepilsner,Light Lager,2.0,2.0,Amstel Light,3.5,436
1170,1170,163,Amstel Brouwerij B. V.,1160800060,3.5,3.0,4.0,BeerSox,Light Lager,3.5,3.0,Amstel Light,3.5,436
1171,1171,163,Amstel Brouwerij B. V.,1160290885,1.5,1.5,3.0,goschool,Light Lager,1.5,1.5,Amstel Light,3.5,436
1172,1172,163,Amstel Brouwerij B. V.,1159449620,3.0,2.5,2.5,teg8612,Light Lager,2.5,2.5,Amstel Light,3.5,436
1173,1173,163,Amstel Brouwerij B. V.,1158713044,3.5,2.0,3.0,kimcgolf,Light Lager,3.0,3.0,Amstel Light,3.5,436
1174,1174,163,Amstel Brouwerij B. V.,1158468503,3.0,1.5,1.5,AustinBeerLvr,Light Lager,1.5,1.5,Amstel Light,3.5,436
1175,1175,163,Amstel Brouwerij B. V.,1158062802,1.5,2.0,2.0,andjusticeforale,Light Lager,2.0,1.5,Amstel Light,3.5,436
1176,1176,163,Amstel Brouwerij B. V.,1158044475,2.0,1.5,2.0,TechMyst,Light Lager,2.0,2.0,Amstel Light,3.5,436
1177,1177,163,Amstel Brouwerij B. V.,1157869654,3.0,3.5,3.0,31thadrty1,Light Lager,3.5,3.5,Amstel Light,3.5,436
1178,1178,163,Amstel Brouwerij B. V.,1156544819,3.5,3.0,3.0,cbros,Light Lager,3.5,3.5,Amstel Light,3.5,436
1179,1179,163,Amstel Brouwerij B. V.,1155871713,4.0,2.5,3.0,veech,Light Lager,3.0,3.0,Amstel Light,3.5,436
1180,1180,163,Amstel Brouwerij B. V.,1155368812,3.5,3.0,3.0,cdubb,Light Lager,3.0,3.0,Amstel Light,3.5,436
1181,1181,163,Amstel Brouwerij B. V.,1155367682,2.5,2.5,2.5,ghostmech007,Light Lager,2.0,3.5,Amstel Light,3.5,436
1182,1182,163,Amstel Brouwerij B. V.,1155341557,3.0,3.0,3.0,jettjon,Light Lager,3.0,3.0,Amstel Light,3.5,436
1183,1183,163,Amstel Brouwerij B. V.,1155184275,4.0,2.5,3.5,MusicmanSD,Light Lager,3.0,2.5,Amstel Light,3.5,436
1184,1184,163,Amstel Brouwerij B. V.,1155081469,4.0,3.0,2.5,robocrouch,Light Lager,3.0,3.5,Amstel Light,3.5,436
1185,1185,163,Amstel Brouwerij B. V.,1154143367,2.0,2.0,2.0,fido,Light Lager,2.0,2.0,Amstel Light,3.5,436
1186,1186,163,Amstel Brouwerij B. V.,1152675333,2.0,2.0,2.0,aquatonex,Light Lager,2.0,2.0,Amstel Light,3.5,436
1187,1187,163,Amstel Brouwerij B. V.,1152003454,2.0,1.0,1.5,Noobster,Light Lager,2.0,1.0,Amstel Light,3.5,436
1188,1188,163,Amstel Brouwerij B. V.,1317093007,1.0,1.5,2.0,jmdrpi,Light Lager,2.5,2.0,Amstel Light,3.5,436
1189,1189,3207,San Francisco Brewing Company,1096654366,1.5,1.5,2.0,rastaman,American Pale Ale (APA),1.5,1.5,North Beach Ale,,20114
1190,1190,163,Amstel Brouwerij B. V.,1316998991,3.0,2.5,3.0,shealoftus14,Light Lager,2.5,3.0,Amstel Light,3.5,436
1191,1191,163,Amstel Brouwerij B. V.,1316812960,2.5,2.0,1.5,drowninginhops,Light Lager,2.0,2.5,Amstel Light,3.5,436
1192,1192,163,Amstel Brouwerij B. V.,1316123644,1.0,2.0,3.0,ChicagoHopHead,Light Lager,1.0,1.0,Amstel Light,3.5,436
1193,1193,163,Amstel Brouwerij B. V.,1315350469,2.5,2.0,2.5,FanofHefe,Light Lager,2.5,2.5,Amstel Light,3.5,436
1194,1194,163,Amstel Brouwerij B. V.,1314847810,1.0,1.0,1.5,crossovert,Light Lager,1.5,1.0,Amstel Light,3.5,436
1195,1195,163,Amstel Brouwerij B. V.,1314121734,1.5,1.5,2.5,nickd717,Light Lager,1.5,1.5,Amstel Light,3.5,436
1196,1196,163,Amstel Brouwerij B. V.,1313930502,1.0,2.5,2.5,mikeg67,Light Lager,2.5,1.5,Amstel Light,3.5,436
1197,1197,163,Amstel Brouwerij B. V.,1313025136,2.0,2.0,2.0,kylehay2004,Light Lager,3.0,2.0,Amstel Light,3.5,436
1198,1198,163,Amstel Brouwerij B. V.,1312377222,2.5,2.0,3.0,BEERME528,Light Lager,2.5,2.5,Amstel Light,3.5,436
1199,1199,163,Amstel Brouwerij B. V.,1151427281,4.5,4.5,4.0,RBorsato,Light Lager,4.0,4.0,Amstel Light,3.5,436
1200,1200,163,Amstel Brouwerij B. V.,1150750009,1.5,2.0,2.5,Gruntlumber,Light Lager,2.0,1.5,Amstel Light,3.5,436
1201,1201,163,Amstel Brouwerij B. V.,1150227137,4.5,3.0,4.0,Brew1Up,Light Lager,3.5,3.0,Amstel Light,3.5,436
1202,1202,163,Amstel Brouwerij B. V.,1150226701,3.5,3.0,2.5,AChamberlain,Light Lager,3.0,3.0,Amstel Light,3.5,436
1203,1203,163,Amstel Brouwerij B. V.,1149316167,2.0,2.0,2.0,jwc215,Light Lager,1.5,1.5,Amstel Light,3.5,436
1204,1204,163,Amstel Brouwerij B. V.,1148101808,3.0,2.0,2.0,supercolter,Light Lager,2.5,1.5,Amstel Light,3.5,436
1205,1205,163,Amstel Brouwerij B. V.,1147662463,2.5,3.0,3.0,rhoadsrage,Light Lager,2.5,3.0,Amstel Light,3.5,436
1206,1206,163,Amstel Brouwerij B. V.,1147654162,2.0,1.5,2.5,Ski39Off,Light Lager,2.5,2.0,Amstel Light,3.5,436
1207,1207,163,Amstel Brouwerij B. V.,1147157053,1.0,2.0,2.0,therickguy78,Light Lager,1.0,1.0,Amstel Light,3.5,436
1208,1208,163,Amstel Brouwerij B. V.,1146382086,4.0,1.5,3.0,palffyfan,Light Lager,2.0,3.0,Amstel Light,3.5,436
1209,1209,163,Amstel Brouwerij B. V.,1146109605,2.0,1.0,2.0,akajimmyd,Light Lager,1.5,1.5,Amstel Light,3.5,436
1210,1210,163,Amstel Brouwerij B. V.,1146088898,3.0,3.0,2.5,Sosh,Light Lager,3.0,3.0,Amstel Light,3.5,436
1211,1211,163,Amstel Brouwerij B. V.,1145738271,2.5,3.5,3.5,scaliasux,Light Lager,3.0,2.0,Amstel Light,3.5,436
1212,1212,163,Amstel Brouwerij B. V.,1145159944,2.5,3.0,2.5,bignick,Light Lager,1.5,3.5,Amstel Light,3.5,436
1213,1213,163,Amstel Brouwerij B. V.,1143584825,4.5,3.0,4.0,MrSeth,Light Lager,4.0,3.5,Amstel Light,3.5,436
1214,1214,163,Amstel Brouwerij B. V.,1143502843,3.5,3.0,2.5,squish059,Light Lager,3.0,3.5,Amstel Light,3.5,436
1215,1215,163,Amstel Brouwerij B. V.,1142383598,3.0,2.0,2.0,jabocu,Light Lager,2.0,1.5,Amstel Light,3.5,436
1216,1216,163,Amstel Brouwerij B. V.,1135576132,4.0,2.0,4.0,doctorjoeyboey,Light Lager,3.0,2.5,Amstel Light,3.5,436
1217,1217,163,Amstel Brouwerij B. V.,1141479955,2.0,2.0,2.5,BuckeyeNation,Light Lager,1.5,1.5,Amstel Light,3.5,436
1218,1218,163,Amstel Brouwerij B. V.,1140633269,3.0,2.5,3.0,WVbeergeek,Light Lager,2.0,2.0,Amstel Light,3.5,436
1219,1219,163,Amstel Brouwerij B. V.,1140296127,3.5,2.5,2.5,oldirtycaffrey,Light Lager,3.0,3.0,Amstel Light,3.5,436
1220,1220,163,Amstel Brouwerij B. V.,1140217536,4.0,2.5,2.0,Hibernator,Light Lager,2.0,2.5,Amstel Light,3.5,436
1221,1221,163,Amstel Brouwerij B. V.,1139112224,3.0,3.0,2.5,Mebuzzard,Light Lager,3.0,3.0,Amstel Light,3.5,436
1222,1222,163,Amstel Brouwerij B. V.,1138983360,3.0,2.5,1.0,DarkerTheBetter,Light Lager,3.0,3.5,Amstel Light,3.5,436
1223,1223,163,Amstel Brouwerij B. V.,1138298363,2.5,3.0,2.5,tesguino,Light Lager,3.0,3.5,Amstel Light,3.5,436
1224,1224,163,Amstel Brouwerij B. V.,1137965070,2.5,2.5,2.0,Koolbreeze2,Light Lager,2.0,2.0,Amstel Light,3.5,436
1225,1225,163,Amstel Brouwerij B. V.,1137621467,4.0,2.5,3.5,Pepeton,Light Lager,3.5,3.0,Amstel Light,3.5,436
1226,1226,163,Amstel Brouwerij B. V.,1136101815,4.5,3.0,4.0,casualbeerman,Light Lager,3.0,4.0,Amstel Light,3.5,436
1227,1227,163,Amstel Brouwerij B. V.,1135643519,3.0,2.5,3.0,tgbljb,Light Lager,3.0,3.0,Amstel Light,3.5,436
1228,1228,9020,Yazoo Brewing Company,1224350360,4.0,4.0,3.0,Likeburning,Hefeweizen,4.0,3.5,Hefeweizen,5.0,20575
1229,1229,163,Amstel Brouwerij B. V.,1135572386,3.0,3.0,2.5,feloniousmonk,Light Lager,2.5,2.5,Amstel Light,3.5,436
1230,1230,163,Amstel Brouwerij B. V.,1134650704,4.0,3.0,3.0,AndreiX,Light Lager,3.0,3.5,Amstel Light,3.5,436
1231,1231,163,Amstel Brouwerij B. V.,1133667485,2.5,2.0,2.5,jmz62565,Light Lager,2.0,2.0,Amstel Light,3.5,436
1232,1232,163,Amstel Brouwerij B. V.,1132967707,3.5,3.0,2.5,daliandragon,Light Lager,3.0,3.5,Amstel Light,3.5,436
1233,1233,163,Amstel Brouwerij B. V.,1132610774,1.0,3.0,4.0,danielharper,Light Lager,2.5,1.5,Amstel Light,3.5,436
1234,1234,163,Amstel Brouwerij B. V.,1130225001,3.5,2.5,3.0,faubs,Light Lager,3.0,4.0,Amstel Light,3.5,436
1235,1235,163,Amstel Brouwerij B. V.,1129927499,4.0,2.0,3.5,johnshuster,Light Lager,3.5,3.5,Amstel Light,3.5,436
1236,1236,163,Amstel Brouwerij B. V.,1129689280,2.5,1.0,1.5,DERTY1,Light Lager,1.5,1.5,Amstel Light,3.5,436
1237,1237,163,Amstel Brouwerij B. V.,1124587322,4.5,3.0,3.0,tobyandgina,Light Lager,4.0,4.0,Amstel Light,3.5,436
1238,1238,163,Amstel Brouwerij B. V.,1121738125,1.0,1.5,1.0,KoG,Light Lager,1.5,1.0,Amstel Light,3.5,436
1239,1239,163,Amstel Brouwerij B. V.,1129670833,1.5,1.5,2.0,semihobo,Light Lager,1.5,2.0,Amstel Light,3.5,436
1240,1240,163,Amstel Brouwerij B. V.,1127805274,2.5,1.0,1.5,Bumpon10s,Light Lager,1.5,1.0,Amstel Light,3.5,436
1241,1241,163,Amstel Brouwerij B. V.,1127457831,4.5,2.5,3.5,ommegangpbr,Light Lager,3.5,4.0,Amstel Light,3.5,436
1242,1242,163,Amstel Brouwerij B. V.,1127367514,3.5,2.0,2.5,aquaphyre,Light Lager,2.0,3.0,Amstel Light,3.5,436
1243,1243,163,Amstel Brouwerij B. V.,1127013613,2.5,2.0,2.5,hotsidehot,Light Lager,2.0,2.5,Amstel Light,3.5,436
1244,1244,163,Amstel Brouwerij B. V.,1127008310,2.5,2.5,3.0,brewQ,Light Lager,2.0,3.0,Amstel Light,3.5,436
1245,1245,163,Amstel Brouwerij B. V.,1126929524,4.0,3.0,3.0,alankwak,Light Lager,3.5,3.0,Amstel Light,3.5,436
1246,1246,163,Amstel Brouwerij B. V.,1125973014,3.5,2.0,2.5,scooter231,Light Lager,1.5,2.5,Amstel Light,3.5,436
1247,1247,163,Amstel Brouwerij B. V.,1125771959,4.5,3.0,3.0,buxwheat,Light Lager,3.0,3.5,Amstel Light,3.5,436
1248,1248,163,Amstel Brouwerij B. V.,1125432267,3.0,3.0,2.0,claymanhb,Light Lager,3.0,3.0,Amstel Light,3.5,436
1249,1249,163,Amstel Brouwerij B. V.,1121258280,2.0,3.0,3.0,palliko,Light Lager,2.5,2.5,Amstel Light,3.5,436
1250,1250,163,Amstel Brouwerij B. V.,1120966080,3.0,3.5,3.5,PBRstreetgang,Light Lager,2.5,3.0,Amstel Light,3.5,436
1251,1251,163,Amstel Brouwerij B. V.,1120703617,3.0,2.5,3.0,BEERchitect,Light Lager,2.5,2.5,Amstel Light,3.5,436
1252,1252,163,Amstel Brouwerij B. V.,1120583713,1.5,1.5,2.0,riversider76,Light Lager,3.0,1.5,Amstel Light,3.5,436
1253,1253,163,Amstel Brouwerij B. V.,1119907194,1.0,2.0,2.0,chOAKbarrell,Light Lager,1.5,1.0,Amstel Light,3.5,436
1254,1254,163,Amstel Brouwerij B. V.,1118437563,2.5,2.0,3.0,BrewMaven,Light Lager,1.5,2.0,Amstel Light,3.5,436
1255,1255,163,Amstel Brouwerij B. V.,1117668796,2.0,2.0,2.0,Frozensoul327,Light Lager,2.0,2.0,Amstel Light,3.5,436
1256,1256,163,Amstel Brouwerij B. V.,1117350355,2.5,3.0,2.5,whynot44,Light Lager,2.5,2.0,Amstel Light,3.5,436
1257,1257,163,Amstel Brouwerij B. V.,1116981213,2.0,2.0,2.0,naf,Light Lager,1.5,1.0,Amstel Light,3.5,436
1258,1258,163,Amstel Brouwerij B. V.,1115863581,4.0,2.0,3.5,rousee,Light Lager,4.0,3.5,Amstel Light,3.5,436
1259,1259,163,Amstel Brouwerij B. V.,1114643634,4.0,2.5,4.0,GCBrewingCo,Light Lager,2.5,3.0,Amstel Light,3.5,436
1260,1260,163,Amstel Brouwerij B. V.,1105366113,3.0,2.5,3.5,paterlodie,Light Lager,2.5,2.5,Amstel Light,3.5,436
1261,1261,163,Amstel Brouwerij B. V.,1114633958,4.0,2.0,2.0,ski271,Light Lager,2.0,3.0,Amstel Light,3.5,436
1262,1262,163,Amstel Brouwerij B. V.,1112840376,5.0,3.0,3.0,samsneed,Light Lager,4.0,4.0,Amstel Light,3.5,436
1263,1263,163,Amstel Brouwerij B. V.,1112029328,2.5,1.5,2.5,Vancer,Light Lager,2.0,2.0,Amstel Light,3.5,436
1264,1264,163,Amstel Brouwerij B. V.,1111539398,5.0,2.0,3.0,sinkr,Light Lager,3.0,4.0,Amstel Light,3.5,436
1265,1265,163,Amstel Brouwerij B. V.,1111387301,2.0,1.5,2.5,Luigi,Light Lager,2.0,1.5,Amstel Light,3.5,436
1266,1266,163,Amstel Brouwerij B. V.,1110757697,2.0,2.0,2.5,MoeSizlak,Light Lager,2.5,2.0,Amstel Light,3.5,436
1267,1267,163,Amstel Brouwerij B. V.,1109818179,3.5,3.5,3.5,yeagerbm,Light Lager,3.5,3.0,Amstel Light,3.5,436
1268,1268,163,Amstel Brouwerij B. V.,1109306037,4.0,3.0,3.0,BigRedN,Light Lager,2.5,3.0,Amstel Light,3.5,436
1269,1269,163,Amstel Brouwerij B. V.,1106680634,2.0,1.5,2.0,euskera,Light Lager,1.5,1.0,Amstel Light,3.5,436
1270,1270,163,Amstel Brouwerij B. V.,1106451521,4.0,3.0,3.0,TheDeuce,Light Lager,4.0,3.0,Amstel Light,3.5,436
1271,1271,163,Amstel Brouwerij B. V.,1307392386,1.5,1.5,3.0,nrbw23,Light Lager,2.5,1.0,Amstel Light,3.5,436
1272,1272,163,Amstel Brouwerij B. V.,1105153823,2.0,2.0,2.0,HardTarget,Light Lager,1.5,2.0,Amstel Light,3.5,436
1273,1273,163,Amstel Brouwerij B. V.,1105078105,3.5,2.5,3.0,crookedhalo,Light Lager,3.0,3.0,Amstel Light,3.5,436
1274,1274,163,Amstel Brouwerij B. V.,1104690660,2.5,1.5,1.5,NEhophead,Light Lager,2.5,2.0,Amstel Light,3.5,436
1275,1275,163,Amstel Brouwerij B. V.,1103340059,2.5,2.0,3.0,sulldaddy,Light Lager,1.5,2.5,Amstel Light,3.5,436
1276,1276,163,Amstel Brouwerij B. V.,1103236416,3.0,2.5,3.0,BeerBob,Light Lager,3.0,2.5,Amstel Light,3.5,436
1277,1277,163,Amstel Brouwerij B. V.,1102006973,2.0,1.0,1.0,cncbofh,Light Lager,1.5,1.0,Amstel Light,3.5,436
1278,1278,163,Amstel Brouwerij B. V.,1100130969,2.5,1.5,1.0,MuddyFeet,Light Lager,1.5,2.0,Amstel Light,3.5,436
1279,1279,163,Amstel Brouwerij B. V.,1098710642,1.0,1.0,2.5,walleye,Light Lager,1.0,1.0,Amstel Light,3.5,436
1280,1280,163,Amstel Brouwerij B. V.,1097677488,2.0,1.5,3.0,meathookjones,Light Lager,1.5,1.5,Amstel Light,3.5,436
1281,1281,163,Amstel Brouwerij B. V.,1096124047,2.0,1.5,2.0,DrJay,Light Lager,2.5,1.5,Amstel Light,3.5,436
1282,1282,163,Amstel Brouwerij B. V.,1094942937,2.5,2.0,2.0,moulefrite,Light Lager,2.5,2.5,Amstel Light,3.5,436
1283,1283,163,Amstel Brouwerij B. V.,1094868968,3.0,2.0,3.0,CCUBA,Light Lager,3.5,3.5,Amstel Light,3.5,436
1284,1284,20658,7 Seas Brewery and Taproom,1267505224,4.0,4.0,4.0,barleywinefiend,American Double / Imperial IPA,4.0,4.0,Ballz Deep Double IPA,8.4,53679
1285,1285,163,Amstel Brouwerij B. V.,1090636119,3.5,1.5,2.0,mynie,Light Lager,2.0,1.5,Amstel Light,3.5,436
1286,1286,163,Amstel Brouwerij B. V.,1089601926,3.0,2.5,3.0,connecticutpoet,Light Lager,2.5,2.5,Amstel Light,3.5,436
1287,1287,163,Amstel Brouwerij B. V.,1088651370,2.0,1.5,1.5,waughbrew,Light Lager,2.0,2.0,Amstel Light,3.5,436
1288,1288,163,Amstel Brouwerij B. V.,1086135012,2.5,3.0,3.0,Boilermaker88,Light Lager,2.5,2.5,Amstel Light,3.5,436
1289,1289,163,Amstel Brouwerij B. V.,1085959217,1.5,1.5,1.5,beertaster13,Light Lager,2.0,2.0,Amstel Light,3.5,436
1290,1290,163,Amstel Brouwerij B. V.,1083111500,1.5,2.5,2.5,cptnjck101,Light Lager,3.0,2.5,Amstel Light,3.5,436
1291,1291,163,Amstel Brouwerij B. V.,1082691173,2.5,2.5,3.0,RoyalT,Light Lager,2.5,2.5,Amstel Light,3.5,436
1292,1292,163,Amstel Brouwerij B. V.,1082469551,2.0,2.0,3.0,Trentonator,Light Lager,2.0,2.0,Amstel Light,3.5,436
1293,1293,163,Amstel Brouwerij B. V.,1081195455,2.5,2.0,2.5,chaduvel,Light Lager,2.0,2.0,Amstel Light,3.5,436
1294,1294,163,Amstel Brouwerij B. V.,1080081715,1.5,1.5,2.0,mschofield,Light Lager,2.0,1.5,Amstel Light,3.5,436
1295,1295,163,Amstel Brouwerij B. V.,1079834852,2.5,2.0,2.0,jsolack,Light Lager,1.5,1.5,Amstel Light,3.5,436
1296,1296,163,Amstel Brouwerij B. V.,1079581379,3.0,2.5,3.0,Zorro,Light Lager,2.5,2.5,Amstel Light,3.5,436
1297,1297,163,Amstel Brouwerij B. V.,1307151541,2.5,3.5,4.0,rlshep,Light Lager,2.0,2.0,Amstel Light,3.5,436
1298,1298,163,Amstel Brouwerij B. V.,1078495580,3.0,2.0,3.0,Foxman,Light Lager,2.5,2.5,Amstel Light,3.5,436
1299,1299,163,Amstel Brouwerij B. V.,1078321287,2.5,2.5,2.5,JoEBoBpr,Light Lager,2.5,2.5,Amstel Light,3.5,436
1300,1300,163,Amstel Brouwerij B. V.,1077318434,2.5,2.5,2.5,oggg,Light Lager,2.5,3.0,Amstel Light,3.5,436
1301,1301,163,Amstel Brouwerij B. V.,1073614704,2.5,1.5,2.0,ralphw56,Light Lager,2.0,2.5,Amstel Light,3.5,436
1302,1302,163,Amstel Brouwerij B. V.,1072598570,3.0,2.0,2.5,theozag,Light Lager,2.5,3.5,Amstel Light,3.5,436
1303,1303,163,Amstel Brouwerij B. V.,1312155294,2.5,1.0,2.5,DrewCapzz,Light Lager,2.5,2.5,Amstel Light,3.5,436
1304,1304,163,Amstel Brouwerij B. V.,1311842659,2.5,1.5,3.0,MoreThanWine,Light Lager,2.0,3.0,Amstel Light,3.5,436
1305,1305,163,Amstel Brouwerij B. V.,1311279840,2.5,3.0,3.5,biboergosum,Light Lager,3.0,2.5,Amstel Light,3.5,436
1306,1306,163,Amstel Brouwerij B. V.,1309836423,2.5,3.0,3.5,ferrari29,Light Lager,2.5,2.5,Amstel Light,3.5,436
1307,1307,163,Amstel Brouwerij B. V.,1309581645,2.0,2.0,3.0,SWMeyer4141,Light Lager,1.5,2.5,Amstel Light,3.5,436
1308,1308,163,Amstel Brouwerij B. V.,1306770460,2.0,2.0,2.5,mdfb79,Light Lager,2.0,2.0,Amstel Light,3.5,436
1309,1309,163,Amstel Brouwerij B. V.,1305673770,2.5,1.5,2.0,kingcrowing,Light Lager,3.0,2.0,Amstel Light,3.5,436
1310,1310,163,Amstel Brouwerij B. V.,1305342826,2.0,3.5,4.0,ZenAgnostic,Light Lager,2.0,2.0,Amstel Light,3.5,436
1311,1311,163,Amstel Brouwerij B. V.,1072577041,3.5,3.5,3.5,TastyTaste,Light Lager,3.5,2.5,Amstel Light,3.5,436
1312,1312,163,Amstel Brouwerij B. V.,1071989044,3.5,2.5,2.5,dual1246,Light Lager,3.0,3.0,Amstel Light,3.5,436
1313,1313,163,Amstel Brouwerij B. V.,1071856037,3.0,2.5,2.5,francisweizen,Light Lager,3.0,2.5,Amstel Light,3.5,436
1314,1314,163,Amstel Brouwerij B. V.,1071851170,3.0,2.0,2.0,Rootdog316,Light Lager,2.5,2.5,Amstel Light,3.5,436
1315,1315,163,Amstel Brouwerij B. V.,1071514229,2.0,3.0,4.0,counselor,Light Lager,2.5,2.5,Amstel Light,3.5,436
1316,1316,163,Amstel Brouwerij B. V.,1070566469,1.5,1.0,1.5,DrunkMcDermott,Light Lager,2.0,1.5,Amstel Light,3.5,436
1317,1317,163,Amstel Brouwerij B. V.,1069699200,3.0,1.5,2.0,Tballz420,Light Lager,2.0,2.0,Amstel Light,3.5,436
1318,1318,163,Amstel Brouwerij B. V.,1069264277,2.5,1.5,2.5,ADR,Light Lager,2.0,2.0,Amstel Light,3.5,436
1319,1319,163,Amstel Brouwerij B. V.,1069086823,4.0,2.5,2.5,ThistleKing,Light Lager,2.5,3.5,Amstel Light,3.5,436
1320,1320,163,Amstel Brouwerij B. V.,1066996445,2.0,1.5,2.0,ImperialScott,Light Lager,3.0,1.5,Amstel Light,3.5,436
1321,1321,163,Amstel Brouwerij B. V.,1066977195,2.0,2.0,3.0,flaminghomer,Light Lager,2.0,2.0,Amstel Light,3.5,436
1322,1322,163,Amstel Brouwerij B. V.,1066692035,3.5,2.5,2.5,HCYJ,Light Lager,2.5,2.0,Amstel Light,3.5,436
1323,1323,163,Amstel Brouwerij B. V.,1066181031,3.0,2.5,2.5,kunzbrew,Light Lager,3.0,3.0,Amstel Light,3.5,436
1324,1324,163,Amstel Brouwerij B. V.,1066071970,4.0,2.0,2.0,SepticDeath,Light Lager,2.0,2.0,Amstel Light,3.5,436
1325,1325,163,Amstel Brouwerij B. V.,1063816506,3.0,2.0,2.0,guinness33,Light Lager,3.0,2.0,Amstel Light,3.5,436
1326,1326,163,Amstel Brouwerij B. V.,1061842628,2.0,2.0,3.0,putnam,Light Lager,3.0,2.5,Amstel Light,3.5,436
1327,1327,163,Amstel Brouwerij B. V.,1058734253,3.0,1.5,2.5,granger10,Light Lager,2.5,1.0,Amstel Light,3.5,436
